"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
149182,.,"A",.,"A",.,"A",31,"D",38,"D","1","1","D","01","D",.,"A","2","D",28500,"D","11","D","13","D","1","D","1","D",6,"D","3","D",0,"D",,"A",600,"D",0,"D",1709,"D",0,"D",28866,"D",32000,"D",35011.575,0,"D",2181,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2025,"D",0,"D",28500,"D",70,"D",40,"D",0.520483,"D",.,"A",.,"A",0,"D",217,"D",50,"D",283,"D",65,"D",.,"A","1","D",2,"D",3500,"D",.,"A","13","D","4","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",4,"D",0,"D",3134,"D","01","10","D","1",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","26","07","1998",.,"A","1","D",3500,"D",1,"D","2","D",2,.,"A",,"A",,"A",38,"D",26,"D",.,"A",.,.,82479.645,.,82331.528,96012.707,.,75744.294,64712.516,.,.,93322.851,.,75520.175,.,.,86215.91,57428.965,70124.663,.,83537.439,80131.422,73545.99,89528.308,72000.488,.,.,.,54701.145,.,78057.398,83914.412,70491.913,.,.,.,.,.,61920.317,.,.,.,60839.5,69049.557,44.84999,33.84999,0,1.99,3.99,0,0,4,0,1.99,3.88,0,9.99999,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,"D",.,"A","4","D","06","42","D",.,"A",.,"A",.,"A","2","D"
149191,.,"A",.,"A",.,"A",49,"D",.,"D","1","1","D","01","D",.,"A","1","D",48000,"D","17","D",,"A","3","D",,"A",2,"D","7","D",0,"D",,"A",300,"D",0,"D",0,"D",0,"D",52580,"D",52200,"D",25820.225,0,"D",3672,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",48000,"D",40,"D",.,"A",0.7337099,"D",.,"A",.,"A",0,"D",348,"D",80,"D",435,"D",100,"D",35000,"D","3","D",1,"D",4200,"D",.,"A",,"A","4","D",,"A",.,"A",35450,"D",.,"A",.,"A",.,"A",1,"D",0,"D",-380,"D","01","02","D","2",450,"D",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",80,"D","10","08","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,57339.736,.,.,.,49764.516,53635.047,.,53260.266,.,53417.967,53574.547,.,51387.845,49022.86,.,.,52986.074,.,54950.195,.,.,47486.48,48430.62,54508.104,.,53481.267,53547.902,51585.862,53444.864,53825.092,.,.,.,52858.699,.,52073.351,55763.497,43246.849,.,.,.,113.76,82.16,2.44,4.75,0,0,0,0,1.48,0,0,0,23.76,5.94,0,2.13,0,1.77,7.94,31.95,31.6,2.49999,0,23.06,6.39,0,0,0,1,"D",.,"A","5","D","08","27","D",4200,"D",.,"A",.,"A","2","D"
149192,.,"A",.,"A",.,"A",49,"D",.,"D","1","1","D","01","D",.,"A","1","D",48000,"D","17","D",,"A","3","D",,"A",2,"D","7","D",0,"D",,"A",300,"D",0,"D",0,"D",0,"D",52580,"D",52200,"D",25820.225,0,"D",3672,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",48000,"D",40,"D",.,"A",0.7340432,"D",.,"A",.,"A",0,"D",348,"D",80,"D",435,"D",100,"D",35000,"D","3","D",1,"D",4200,"D",.,"A",,"A","4","D",,"A",.,"A",35450,"D",.,"A",.,"A",.,"A",1,"D",0,"D",-380,"D","01","02","D","2",450,"D",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",80,"D","17","08","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,57339.736,.,.,.,49764.516,53635.047,.,53260.266,.,53417.967,53574.547,.,51387.845,49022.86,.,.,52986.074,.,54950.195,.,.,47486.48,48430.62,54508.104,.,53481.267,53547.902,51585.862,53444.864,53825.092,.,.,.,52858.699,.,52073.351,55763.497,43246.849,.,.,.,53.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.31,15,0,0,0,0,0,0,1,"D",.,"A","5","D","08","27","D",4200,"D",.,"A",.,"A","2","D"
149201,.,"A",.,"A",.,"A",76,"D",.,"D","1","1","D","01","D",.,"B","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",1776,"D",1776,"D",46743.966,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",526,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1250,"D",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","3","D",0,"D",1776,"D",.,"A",,"A","4","D",,"A",.,"A",870,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","1",870,"D",,"A","2","D","1","D","2","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","11","07","1998",.,"A","2","D",.,"A",1,"D","1","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",99029.934,.,95258.455,96859.474,91660.074,.,.,92913.377,.,97539.512,.,.,93194.629,.,.,92279.692,101150.001,.,91266.323,.,87303.422,98796.72,.,.,.,97952.859,.,.,.,.,.,98026.811,87181.552,98304.829,.,97634.152,.,.,.,88281.831,88123.11,97277.882,92132.244,85563.261,62.19,37.19,0,0.85,0,0,0,0,0,0.49,0,3.59,14.61,10.5,4.16,1.49,0,0,0,1.5,25,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","26","D",.,"A",.,"A",.,"A",,"A"
149202,.,"A",.,"A",.,"A",76,"D",.,"D","1","1","D","01","D",.,"B","8","D",0,"D","12","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",1776,"D",1776,"D",46743.966,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",526,"D",0,"D",0,"D",0,"D",.,"A",.,"A",.,"A",.,"A",1250,"D",0,"D",.,"B",.,"B",.,"B",.,"B",.,"A","3","D",0,"D",1776,"D",.,"A",,"A","4","D",,"A",.,"A",870,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01",,"A","1",870,"D",,"A","2","D","1","D","2","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","18","07","1998",.,"A","2","D",.,"A",1,"D","2","D",2,.,"A","1","D",,"A",0,"D",.,"A",.,"A",99029.934,.,95258.455,96859.474,91660.074,.,.,92913.377,.,97539.512,.,.,93194.629,.,.,92279.692,101150.001,.,91266.323,.,87303.422,98796.72,.,.,.,97952.859,.,.,.,.,.,98026.811,87181.552,98304.829,.,97634.152,.,.,.,88281.831,88123.11,97277.882,92132.244,85563.261,10.88,3.88,0,0.79,0,0,0,0,0,0,0,0,0,0,1.99,0,1.1,0,0,0,7,0,0,1.2,4.16,22,0,6.45,1,"D",.,"A","0","D","10","26","D",.,"A",.,"A",.,"A",,"A"
149211,.,"A",.,"A",.,"A",62,"D",.,"D","1","1","D","01","D",.,"A","1","D",21000,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",2100,"D",0,"D",27940,"D",31000,"D",53247.364,0,"D",1607,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",960,"D",0,"D",21000,"D",30,"D",.,"A",0.5092484,"D",.,"A",.,"A",0,"D",87,"D",20,"D",109,"D",25,"D",.,"A","3","D",1,"D",10000,"D",300,"D",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",3060,"D","01","03","D","4",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","05","10","1998",.,"A","1","D",3000,"D",1,"D","1","D",2,4000,"D",,"A",,"A",52,"D",.,"A",3000,"D",.,.,.,.,.,103147.398,.,.,.,104578.835,104000.725,.,106266.398,.,100443.078,104531.303,.,97598.498,103446.565,.,.,104329.777,.,91713.468,.,.,106602.981,107052.385,113694.044,.,110467.74,107504.827,102031.245,103605.669,103840.269,.,.,.,105966.908,.,94383.898,116771.987,111946.529,.,20.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82,0,0,0,0,7,0,0,1,"D",.,"A","0","D","06","18","D",.,"A",.,"A",.,"A","2","D"
149212,.,"A",.,"A",.,"A",62,"D",.,"D","1","1","D","01","D",.,"A","1","D",21000,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",2100,"D",0,"D",27940,"D",31000,"D",53247.364,0,"D",1607,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",960,"D",0,"D",21000,"D",30,"D",.,"A",0.5099358,"D",.,"A",.,"A",0,"D",87,"D",20,"D",109,"D",25,"D",.,"A","3","D",1,"D",10000,"D",300,"D",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",3060,"D","01","03","D","4",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","12","10","1998",.,"A","1","D",3000,"D",1,"D","2","D",2,4000,"D",,"A",,"A",52,"D",.,"A",3000,"D",.,.,.,.,.,103147.398,.,.,.,104578.835,104000.725,.,106266.398,.,100443.078,104531.303,.,97598.498,103446.565,.,.,104329.777,.,91713.468,.,.,106602.981,107052.385,113694.044,.,110467.74,107504.827,102031.245,103605.669,103840.269,.,.,.,105966.908,.,94383.898,116771.987,111946.529,.,15.87529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87529,2.2647,0,0,0,0,7.88,0,1,"D",.,"A","0","D","06","18","D",.,"A",.,"A",.,"A","2","D"
149221,2000,"D",.,"A",.,"A",30,"D",28,"D","1","1","D","01","D",.,"A","2","D",40000,"D","12","D","13","D","1","D","1","D",2,"D","1","D",20000,"D",,"A",.,"A",0,"D",0,"D",0,"D",38000,"D",40000,"D",31421.292,0,"D",4590,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",20000,"D",50,"D",60,"D",0.6107401,"D",.,"A",.,"A",0,"D",326,"D",75,"D",435,"D",100,"D",.,"A","1","D",2,"D",0,"D",6530,"T","10","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",2000,"D","01","10","D","2",.,"A","4","D","2","D","4","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","02","08","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",50,"D",52,"D",.,"A",.,.,58851.91,.,.,67568.033,63826.801,70097.862,.,62270.328,61706.831,70774.991,64213.147,69451.896,.,.,.,62293.825,.,57590.106,52367.235,56502.424,.,.,.,.,.,72763.246,.,.,.,70946.33,53298.12,.,67616.284,.,64404.275,60767.303,.,64188.056,62609.484,.,.,66799.034,73.40029,46.16,0,0,24.77,0,0,0,0,0.99,0,0,0,3,5.98,0,1.99,6.44,2.99,0,27.24029,1.8797,0,0,0,0,0,0,1,"D",.,"A","0","D","07","53","D",.,"A",.,"A",.,"A","2","D"
149222,2000,"D",.,"A",.,"A",30,"D",28,"D","1","1","D","01","D",.,"A","2","D",40000,"D","12","D","13","D","1","D","1","D",2,"D","1","D",20000,"D",,"A",.,"A",0,"D",0,"D",0,"D",38000,"D",40000,"D",31421.292,0,"D",4590,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",20000,"D",50,"D",60,"D",0.6111457,"D",.,"A",.,"A",0,"D",326,"D",75,"D",435,"D",100,"D",.,"A","1","D",2,"D",0,"D",6530,"T","10","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",2000,"D","01","10","D","2",.,"A","4","D","2","D","4","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","09","08","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",50,"D",52,"D",.,"A",.,.,58851.91,.,.,67568.033,63826.801,70097.862,.,62270.328,61706.831,70774.991,64213.147,69451.896,.,.,.,62293.825,.,57590.106,52367.235,56502.424,.,.,.,.,.,72763.246,.,.,.,70946.33,53298.12,.,67616.284,.,64404.275,60767.303,.,64188.056,62609.484,.,.,66799.034,82.31,36.99,0,0,4.8,0,0,0,2.99,0,0,0,20.94,2,0,1.98,0,4.28,0,0,45.32,0,0,0,0,0,0,0,1,"D",.,"A","0","D","07","53","D",.,"A",.,"A",.,"A","2","D"
149231,.,"A",.,"A",.,"A",42,"D",.,"D","1","1","D","01","D",.,"A","1","D",52000,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",4000,"D",0,"D",15097,"D",0,"D",38635,"D",52000,"D",54357.029,0,"D",3978,"D",1957,"D",100,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2348,"D",0,"D",52000,"D",55,"D",.,"A",0.7280539,"D",.,"A",.,"A",0,"D",130,"D",30,"D",217,"D",50,"D",.,"A","3","D",1,"D",0,"D",171,"D",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",13365,"D","01","15","D","5",.,"A",,"A","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",80,"D","25","07","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",51,"D",.,"A",.,"A",.,.,113709.577,92615.067,.,98590.583,.,109540.047,115955.081,.,90509.097,119400.157,.,.,93609.784,.,97045.688,.,.,99373.434,98864.864,100580.358,.,93861.487,100202.684,114703.723,111067.524,101920.399,.,.,.,106546.076,.,100604.585,106034.435,95219.078,.,.,.,.,.,102715.838,.,.,43.88,8.33,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,5.34,0,0,35.55,8,6.07,9.98,0,0,0,6.78,1,"D",.,"A","0","D","08","42","D",.,"A",.,"A",.,"A","2","D"
149232,.,"A",.,"A",.,"A",42,"D",.,"D","1","1","D","01","D",.,"A","1","D",52000,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",4000,"D",0,"D",15097,"D",0,"D",38635,"D",52000,"D",54357.029,0,"D",3978,"D",1957,"D",100,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2348,"D",0,"D",52000,"D",55,"D",.,"A",0.7287556,"D",.,"A",.,"A",0,"D",130,"D",30,"D",217,"D",50,"D",.,"A","3","D",1,"D",0,"D",171,"D",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",13365,"D","01","15","D","5",.,"A",,"A","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",80,"D","01","08","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",51,"D",.,"A",.,"A",.,.,113709.577,92615.067,.,98590.583,.,109540.047,115955.081,.,90509.097,119400.157,.,.,93609.784,.,97045.688,.,.,99373.434,98864.864,100580.358,.,93861.487,100202.684,114703.723,111067.524,101920.399,.,.,.,106546.076,.,100604.585,106034.435,95219.078,.,.,.,.,.,102715.838,.,.,95.89,33.51,0,0,12.96,0,1.69,0,0,0.99,1.59,4.23,0,0,2.99,2,0,5.34,0,1.72,62.38,0,9.62,0,0,0,0,11.43,1,"D",.,"A","0","D","08","42","D",.,"A",.,"A",.,"A","2","D"
149241,.,"A",.,"A",.,"A",28,"D",28,"D","1","4","D","01","D",.,"A","2","D",0,"D","15","D","15","D","1","D","4","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",57670.763,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",60,"D",45,"D",.,"A",.,"A",.,"A",0,"D",326,"D",75,"D",326,"D",75,"D",.,"A","1","D",2,"D",0,"D",.,"A","06","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","11","D","5",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","09","07","1998",.,"A",,"A",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",12,"D",52,"D",.,"A",.,.,102586.024,88276.989,119816.649,121236.799,119320.008,.,.,.,105273.23,.,107374.319,119503.271,113870.764,.,.,.,.,.,108563.922,.,.,.,108261.409,133051.603,.,127471.995,.,109040.567,132912.027,.,98423.363,115021.858,.,.,121803.312,.,100008.606,.,.,134880.285,116719.942,129926.237,67.31,57.63,12.07,9.41,0,0,0,0,0,0,5.26,7.12,0.87,0.42,1.81,0.76,4.53,1.44,0,13.94,9.68,0,0,0,11.33,7,0,11.21,1,"D",.,"A","0","D","10",,"T",.,"A",.,"A",.,"A",,"A"
149242,.,"A",.,"A",.,"A",28,"D",28,"D","1","4","D","01","D",.,"A","2","D",0,"D","15","D","15","D","1","D","4","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",57670.763,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",60,"D",45,"D",.,"A",.,"A",.,"A",0,"D",326,"D",75,"D",326,"D",75,"D",.,"A","1","D",2,"D",0,"D",.,"A","06","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","11","D","5",.,"A","1","D","2","D","1","D","3","D","2","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","16","07","1998",.,"A",,"A",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",12,"D",52,"D",.,"A",.,.,102586.024,88276.989,119816.649,121236.799,119320.008,.,.,.,105273.23,.,107374.319,119503.271,113870.764,.,.,.,.,.,108563.922,.,.,.,108261.409,133051.603,.,127471.995,.,109040.567,132912.027,.,98423.363,115021.858,.,.,121803.312,.,100008.606,.,.,134880.285,116719.942,129926.237,38.72,27.02,4.27,1.14,0,0,0,2.92,0,0,12.3,0,1.61,1.24,0,0,0,3.54,0,0,11.7,0,0,4.48,0,0,6.38,2.89,1,"D",.,"A","0","D","10",,"T",.,"A",.,"A",.,"A",,"A"
149251,1500,"D",.,"A",600,"D",47,"D",.,"D","1","1","D","01","D",.,"A","1","D",0,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",-1100,"D",1000,"D",29505.652,2500,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",72,"D",.,"A",.,"A",.,"A",1000,"D",0,"D",326,"D",75,"D",326,"D",75,"D",.,"A","5","D",1,"D",1000,"D",600,"D",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",2100,"D","01","11","D","2",.,"A",,"A","2","D","1","D","2","D","2","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","05","09","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,59552.738,.,.,.,58084.982,62336.019,.,64155.372,.,66093.116,60318.024,.,57534.303,59789.329,.,.,58533.656,.,54448.654,.,.,53337.46,53621.038,60764.658,.,57678.725,65961.765,62880.82,58140.089,60594.025,.,.,.,52791.09,.,60113.109,58252.545,64601.376,.,.,.,.,88.19002,78.19002,2.64349,13.08239,3.3512,0,0,8.57579,6.75333,1.22552,1.91245,2.25671,5.73394,1.08594,1.32159,2.08982,1.99662,3.96495,2.65905,19.53723,10,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","29","D",.,"A",.,"A",.,"A",,"A"
149252,1500,"D",.,"A",600,"D",47,"D",.,"D","1","1","D","01","D",.,"A","1","D",0,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",-1100,"D",1000,"D",29505.652,2500,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",72,"D",.,"A",.,"A",.,"A",1000,"D",0,"D",326,"D",75,"D",326,"D",75,"D",.,"A","5","D",1,"D",1000,"D",600,"D",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",2100,"D","01","11","D","2",.,"A",,"A","2","D","1","D","2","D","2","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","12","09","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,59552.738,.,.,.,58084.982,62336.019,.,64155.372,.,66093.116,60318.024,.,57534.303,59789.329,.,.,58533.656,.,54448.654,.,.,53337.46,53621.038,60764.658,.,57678.725,65961.765,62880.82,58140.089,60594.025,.,.,.,52791.09,.,60113.109,58252.545,64601.376,.,.,.,.,62.33998,57.33998,4.42529,12.50938,10.226,0,0,0,0,1.27721,1.99312,2.35191,2.83435,2.61282,2.17578,1.01735,1.84074,2.34084,1.51362,10.22157,5,0,0,0,0,0,0,5.21,1,"D",.,"A","0","D","10","29","D",.,"A",.,"A",.,"A",,"A"
