"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
119982,1300,"D",.,"A",0,"D",47,"D",.,"D","1","1","D","01","D",.,"A","1","D",20000,"D","12","D",,"A","3","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",18540,"D",20000,"D",16578.968,0,"D",1530,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",20000,"D",40,"D",.,"A",0.3290712,"D",.,"A",.,"A",0,"D",196,"D",45,"D",196,"D",45,"D",.,"A","5","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",1460,"D","01","04","D","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","14","01","1998",160,"D","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,.,32297.055,.,.,.,30603.988,31825.722,.,32845.657,.,28460.33,34547.354,.,33502.877,29793.669,.,.,38459.898,.,33859.486,.,.,31879.482,35265.498,37943.45,.,36542.228,34136.02,34074.926,32871.745,31507.54,.,.,.,34380.405,.,28580.064,28939.734,35640.677,.,.,16.87997,6.83998,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,2.07998,0,0,3.74,10.03999,0,40.6,0,0,0,0,8.95,1,"D",.,"A","0","D","05","29","D",.,"A",.,"A",.,"A","2","D"
119991,.,"A",.,"A",.,"A",52,"D",.,"D","2","5","D","01","D",.,"A","1","D",17500,"D","12","D",,"A","5","D",,"A",1,"D","8","D",17500,"D",,"A",.,"A",0,"D",0,"D",0,"D",17560,"D",17560,"D",61953.447,0,"D",2678,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",.,"A",0.2862331,"D",.,"A",60,"D",0,"D",152,"D",35,"D",174,"D",40,"D",.,"A","3","D",1,"D",60,"D",6530,"T",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","05","D","5",.,"A",,"A","2","D","3","D","3","D","1","D",.,"A",.,"A","1","D",,"A","2",.,"A",.,"A","30","03","1998",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",122654.226,.,143711.562,.,.,.,.,.,142721.626,127670.745,132837.735,.,130709.459,.,.,.,117502.605,125229.953,113238.197,126112.136,152160.944,.,150303.394,133799.362,118469.012,.,.,149948.124,.,143409.536,.,.,123012.984,.,.,99798.46,135891.398,.,136471.691,.,112066.33,140389.127,.,.,56.44994,41.51994,3.76999,3.99,4.33,0,1.56,0,1.05999,0,1.78,2.09,1.72,0,0,3.88999,3.15,3.34,0,10.83997,14.93,0,0,0,0,0,0,0,1,"D",.,"A","0","D","04",,"T",.,"A",.,"A",.,"A","2","D"
119992,.,"A",.,"A",.,"A",52,"D",.,"D","2","5","D","01","D",.,"A","1","D",17500,"D","12","D",,"A","5","D",,"A",1,"D","8","D",17500,"D",,"A",.,"A",0,"D",0,"D",0,"D",17560,"D",17560,"D",61953.447,0,"D",2678,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",.,"A",0.2870167,"D",.,"A",60,"D",0,"D",152,"D",35,"D",174,"D",40,"D",.,"A","3","D",1,"D",60,"D",6530,"T",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","05","D","5",.,"A",,"A","2","D","3","D","3","D","1","D",.,"A",.,"A","1","D",,"A","2",.,"A",.,"A","06","04","1998",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",122654.226,.,143711.562,.,.,.,.,.,142721.626,127670.745,132837.735,.,130709.459,.,.,.,117502.605,125229.953,113238.197,126112.136,152160.944,.,150303.394,133799.362,118469.012,.,.,149948.124,.,143409.536,.,.,123012.984,.,.,99798.46,135891.398,.,136471.691,.,112066.33,140389.127,.,.,9.43,5.34,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,2.11,4.09,0,23.72,0,0,0,0,0,1,"D",.,"A","0","D","04",,"T",.,"A",.,"A",.,"A","2","D"
120002,.,"A",.,"A",.,"A",36,"D",29,"D","1","4","D",,"B",.,"A","1","D",22000,"D","13","D","10","D","1","D",,"A",3,"D","2","D",0,"D",,"A",.,"A",0,"D",3667,"D",0,"D",17233,"D",22000,"D",24942.683,0,"D",1683,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1100,"D",0,"D",22000,"D",50,"D",.,"A",0.3569589,"D",.,"A",.,"A",0,"D",217,"D",50,"D",261,"D",60,"D",.,"A","1","D",1,"D",0,"D",.,"A",,"A","1","D","2","D",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",4767,"D","01","12","D","2",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","10","03","1998",.,"A",,"A",.,"A",.,"A","2","D",1,.,"A",,"A","2","D",40,"D",0,"D",.,"A",50131.681,.,46987.121,.,51720.795,49152.794,.,.,.,52053.546,.,.,.,.,.,51191.041,47153.931,50572.137,.,53176.422,.,.,.,53021.38,49089.188,46478.042,50258.52,44990.793,.,49679.929,47122.286,53834.91,.,.,50806.619,.,52586.858,.,.,52289.642,.,.,48334.457,47709.078,113.10018,51.52,1.89,4.29,2.26,0,2.59,0,0,0,5.37,0,2.64,1.78,7.47,1.59,1.69,4.92,1.89,13.14,61.58018,0.0098,0,0,12.40298,8,0,27.27701,1,"D",.,"A","1","D","05","06","D",.,"A",.,"A",.,"A","2","D"
120011,.,"A",.,"A",.,"A",66,"D",65,"D","1","1","D","01","D",.,"A","5","D",4000,"D","12","D","12","D",,"A","1","D",2,"D","1","D",0,"D",,"A",.,"C",0,"D",0,"D",0,"D",17734,"D",17734,"D",29535.915,0,"D",306,"D",0,"D",10,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",13734,"D",0,"D",0,"D",4000,"D",.,"A",40,"D",0.2905184,"D",.,"A",.,"C",0,"D",174,"D",40,"D",217,"D",50,"D",.,"A","1","D",1,"D",13734,"D",.,"A","05","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",2,"D",0,"D","01",,"A","2",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","15","01","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A","1","D",,"A",0,"D",21,"D",.,"A",80377.916,58834.258,.,59649.057,.,.,.,48219.341,59361.872,67192.179,72166.396,60064.703,.,54030.912,52111.484,56817.473,.,.,62187.536,.,57752.98,.,.,71792.004,.,.,54506.108,73772.1,.,68267.75,.,53935.257,52984.291,.,.,.,60468.24,.,.,.,.,.,55308.542,63628.704,25.15994,20.15994,1.57999,2.31998,0,0,0.53,0,0,1.33,2.13,0,0.98,3.4,2.13,0,3.65999,0,0,2.09998,5,0,0,0,0,0,0,9.42,1,"D",.,"A","0","D","04","12","D",.,"A",.,"A",.,"A","2","D"
120012,.,"A",.,"A",.,"A",66,"D",65,"D","1","1","D","01","D",.,"A","5","D",4000,"D","12","D","12","D",,"A","1","D",2,"D","1","D",0,"D",,"A",.,"C",0,"D",0,"D",0,"D",17734,"D",17734,"D",29535.915,0,"D",306,"D",0,"D",10,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",13734,"D",0,"D",0,"D",4000,"D",.,"A",40,"D",0.290892,"D",.,"A",.,"C",0,"D",174,"D",40,"D",217,"D",50,"D",.,"A","1","D",1,"D",13734,"D",.,"A","05","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",2,"D",0,"D","01",,"A","2",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","22","01","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A","1","D",,"A",0,"D",21,"D",.,"A",80377.916,58834.258,.,59649.057,.,.,.,48219.341,59361.872,67192.179,72166.396,60064.703,.,54030.912,52111.484,56817.473,.,.,62187.536,.,57752.98,.,.,71792.004,.,.,54506.108,73772.1,.,68267.75,.,53935.257,52984.291,.,.,.,60468.24,.,.,.,.,.,55308.542,63628.704,34.79996,34.79996,1.06999,5.29999,0,0,0,0,0,0,1.33,5.33,0,0,0,0,1.48,16.82,1.37,2.09998,0,0,0,4.12,0,0,0,0,1,"D",.,"A","0","D","04","12","D",.,"A",.,"A",.,"A","2","D"
120022,.,"A",.,"A",.,"A",36,"D",38,"D","1","1","D","01","D",.,"A","2","D",51500,"D","15","D","16","D","3","D","4","D",4,"D","3","D",5000,"D",,"A",.,"A",0,"D",0,"D",0,"D",51500,"D",51500,"D",43303.733,0,"D",4322,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",46500,"D",40,"D",22,"D",0.7023445,"D",.,"A",.,"A",0,"D",.,"B",.,"B",522,"D",120,"D",.,"A","1","D",2,"D",0,"D",.,"A","03","D","2","D","2","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",0,"D","01","03","D","4",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","09","03","1998",.,"A","1","D",.,"A",2,"D","2","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",78543.193,71199.496,72673.736,95542.412,.,77890.157,.,.,.,74167.89,88573.738,95419.762,91325.529,85117.522,.,77194.735,77560.796,80252.849,.,.,85114.772,.,80995.445,.,.,79355.884,.,.,73483.768,77236.939,.,79032.392,.,82356.209,79061.755,.,.,.,79950.149,.,.,.,.,.,141.33993,128.03993,2.25,16.15,2.93,2.33,2.73,6.51,1.05999,1.04999,5.56999,8.13,8.55999,8.01999,5.48,1.05999,5.32,2.11,0.72,48.05999,13.3,3.71,0,0,0,0,0,18.02,1,"D",.,"A","2","D","08","48","D",.,"A",.,"A",.,"A","2","D"
120031,.,"A",.,"A",.,"A",68,"D",69,"D","2","2","D","01","D",.,"A","2","D",0,"D","12","D","11","D","5","D","5","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",15926,"D",16126,"D",51601.8,2000,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",7726,"D",0,"D",0,"D",0,"D",16,"D",44,"D",.,"A",.,"A",.,"C",0,"D",196,"D",45,"D",217,"D",50,"D",.,"A","1","D",2,"D",16126,"D",110,"D","05","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",8400,"D",0,"D",2,"D",200,"D","01","11","D","5",.,"A","1","D","2","D","1","D","1","D","2","D",.,"A",.,"A","2","D","1","D","2",.,"A",.,"A","20","03","1998",200,"D","1","D",.,"A",2,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",142246.413,117245.397,.,.,100294.26,.,111882.547,.,.,125653.789,.,.,105011.713,128025.836,.,116457.691,.,109404.619,130391.9,.,.,.,115770.548,.,.,.,.,.,98907.266,113748.945,115669.16,.,117561.551,.,.,.,87280.321,103696.684,92544.665,138187.391,128204.613,.,97066.625,114764.964,18.43,6.43,0,0,0,2.79,0,0,0,0,1.19,0.9,0.71,0.84,0,0,0,0,0,0,12,0,0,1,0,0,0,8.09,1,"D",.,"A","0","D","10","36","R",.,"A",.,"A",.,"A",,"A"
120032,.,"A",.,"A",.,"A",68,"D",69,"D","2","2","D","01","D",.,"A","2","D",0,"D","12","D","11","D","5","D","5","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",15926,"D",16126,"D",51601.8,2000,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",7726,"D",0,"D",0,"D",0,"D",16,"D",44,"D",.,"A",.,"A",.,"C",0,"D",196,"D",45,"D",217,"D",50,"D",.,"A","1","D",2,"D",16126,"D",110,"D","05","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",8400,"D",0,"D",2,"D",200,"D","01","11","D","5",.,"A","1","D","2","D","1","D","1","D","2","D",.,"A",.,"A","2","D","1","D","2",.,"A",.,"A","27","03","1998",200,"D","1","D",.,"A",2,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",142246.413,117245.397,.,.,100294.26,.,111882.547,.,.,125653.789,.,.,105011.713,128025.836,.,116457.691,.,109404.619,130391.9,.,.,.,115770.548,.,.,.,.,.,98907.266,113748.945,115669.16,.,117561.551,.,.,.,87280.321,103696.684,92544.665,138187.391,128204.613,.,97066.625,114764.964,18.07,18.07,2.37,0,0,0,2.83,0,0,0,0,1.27,2.91,4.14,0,0,0,2.97,0.79,0.79,0,0,0,0,0,0,0,1.69,1,"D",.,"A","0","D","10","36","R",.,"A",.,"A",.,"A",,"A"
120041,2000,"D",.,"A",.,"A",50,"D",50,"D","1","1","D",,"B",.,"C","2","D",165000,"D","17","D","16","D","1","D","1","D",3,"D","3","D",0,"D",,"A",.,"A",0,"D",25517,"T",0,"D",140483,"T",168000,"D",34669.072,2500,"D",11224,"T",15143,"T",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",165000,"D",50,"D",40,"D",0.9827792,"D",.,"A",.,"C",0,"D",739,"D",170,"D",870,"D",200,"D",.,"A","1","D",2,"D",3000,"D",.,"A","03","D","4","D","4","D",3000,"D",0,"D",.,"A",.,"A",.,"C",1,"D",0,"D",27517,"T","01","02","D","2",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","25","01","1998",.,"A","1","D",.,"A",4,"D","1","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",63991.372,58197.81,75949.677,.,75913.206,.,.,.,61103.224,56154.973,58210.99,74660.594,77895.431,.,80927.746,70381.335,60404.094,.,.,63145.188,.,73597.638,.,.,65590.324,.,.,94430.052,54780.523,.,83577.409,.,78374.78,62197.262,.,.,.,61890.968,.,.,.,.,.,83537.305,231.08999,35.68999,11.55999,1.48,0,0,0,2.5,0,0,1.69,5.63,6.04,0,0,0,1.16,0,0,5.63,195.4,0,0,2.65,0,0,0,0,1,"D",.,"A","5","D","09","12","D",.,"A",.,"A",.,"A","2","D"
120042,2000,"D",.,"A",.,"A",50,"D",50,"D","1","1","D",,"B",.,"C","2","D",165000,"D","17","D","16","D","1","D","1","D",3,"D","3","D",0,"D",,"A",.,"A",0,"D",25517,"T",0,"D",140483,"T",168000,"D",34669.072,2500,"D",11224,"T",15143,"T",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",165000,"D",50,"D",40,"D",0.9832177,"D",.,"A",.,"C",0,"D",739,"D",170,"D",870,"D",200,"D",.,"A","1","D",2,"D",3000,"D",.,"A","03","D","4","D","4","D",3000,"D",0,"D",.,"A",.,"A",.,"C",1,"D",0,"D",27517,"T","01","02","D","2",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","01","02","1998",.,"A","1","D",.,"A",4,"D","2","D",2,.,"A",,"A",,"A",52,"D",52,"D",.,"A",63991.372,58197.81,75949.677,.,75913.206,.,.,.,61103.224,56154.973,58210.99,74660.594,77895.431,.,80927.746,70381.335,60404.094,.,.,63145.188,.,73597.638,.,.,65590.324,.,.,94430.052,54780.523,.,83577.409,.,78374.78,62197.262,.,.,.,61890.968,.,.,.,.,.,83537.305,290.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.82,0,0,0,0,0,0,0,1,"D",.,"A","5","D","09","12","D",.,"A",.,"A",.,"A","2","D"
120051,.,"A",.,"A",.,"A",64,"D",.,"D","1","3","D","01","D",.,"A","1","D",0,"D","11","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",50659.127,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",.,"A",.,"A",.,"A",.,"A",0,"D",217,"D",50,"D",261,"D",60,"D",.,"A","2","D",1,"D",0,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","10","D","1",.,"A",,"A","2","D","1","D","1","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","06","02","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",100697.429,.,105102.082,.,103610.468,.,.,113342.28,.,.,102609.756,114335.146,.,104229.457,.,93211.021,96693.402,.,.,.,92022.645,.,.,.,.,.,103316.199,101114.177,122282.1,.,103877.728,.,.,.,104982.647,90776.601,98175.237,108395.244,103510.01,.,98748.296,93169.563,103722.788,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","25","D",.,"A",.,"A",.,"A",,"A"
120052,.,"A",.,"A",.,"A",64,"D",.,"D","1","3","D","01","D",.,"A","1","D",0,"D","11","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",50659.127,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",40,"D",.,"A",.,"A",.,"A",.,"A",0,"D",217,"D",50,"D",261,"D",60,"D",.,"A","2","D",1,"D",0,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","10","D","1",.,"A",,"A","2","D","1","D","1","D","2","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","13","02","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",100697.429,.,105102.082,.,103610.468,.,.,113342.28,.,.,102609.756,114335.146,.,104229.457,.,93211.021,96693.402,.,.,.,92022.645,.,.,.,.,.,103316.199,101114.177,122282.1,.,103877.728,.,.,.,104982.647,90776.601,98175.237,108395.244,103510.01,.,98748.296,93169.563,103722.788,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","25","D",.,"A",.,"A",.,"A",,"A"
120061,.,"A",400,"D",.,"A",69,"D",76,"D","1","2","D","01","D",.,"A","8","D",0,"D","12","D","11","D",,"A",,"A",2,"D","1","D",0,"D",,"A",200,"D",0,"D",0,"D",0,"D",21020,"D",21250,"D",16772.743,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",3250,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.3475396,"D",.,"A",.,"C",0,"D",196,"D",45,"D",217,"D",50,"D",.,"A","1","D",0,"D",21250,"D",.,"A",,"A","1","D","1","D",.,"A",0,"D",.,"A",.,"A",18000,"D",0,"D",2,"D",230,"D","01",,"A","2",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","10","01","1998",30,"D","1","D",.,"A",2,"D","1","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,"A",.,.,.,.,33622.838,.,.,.,31064.859,30682.264,.,31549.636,.,32339.064,32293.75,.,34745.403,32414.468,.,.,32745.897,.,29926.886,.,.,35539.98,36077.617,28975.054,.,36990.023,33266.815,38674.823,27787.186,30956.999,.,.,.,37036.353,.,39552.809,32396.952,35588.393,.,.,131.05996,111.67995,9.53,2.87998,12.5,0,14.12,5.14,1.01999,0,4.84999,6.32,0,3,7.36,4.32,8.09,1.86,10.66,20.02999,19.38001,0,0,30.13,7.07,0,14.43,13.19,1,"D",.,"A","0","D","05","29","D",.,"A",.,"A",.,"A","2","D"
120062,.,"A",400,"D",.,"A",69,"D",76,"D","1","2","D","01","D",.,"A","8","D",0,"D","12","D","11","D",,"A",,"A",2,"D","1","D",0,"D",,"A",200,"D",0,"D",0,"D",0,"D",21020,"D",21250,"D",16772.743,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",3250,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.3477518,"D",.,"A",.,"C",0,"D",196,"D",45,"D",217,"D",50,"D",.,"A","1","D",0,"D",21250,"D",.,"A",,"A","1","D","1","D",.,"A",0,"D",.,"A",.,"A",18000,"D",0,"D",2,"D",230,"D","01",,"A","2",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","17","01","1998",30,"D","1","D",.,"A",2,"D","2","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,"A",.,.,.,.,33622.838,.,.,.,31064.859,30682.264,.,31549.636,.,32339.064,32293.75,.,34745.403,32414.468,.,.,32745.897,.,29926.886,.,.,35539.98,36077.617,28975.054,.,36990.023,33266.815,38674.823,27787.186,30956.999,.,.,.,37036.353,.,39552.809,32396.952,35588.393,.,.,24.49996,8.65996,0,2.05998,0,0,0,0,0,0,0,0,2,2.05998,0,0,0,0,0,2.54,15.84,0,0,0,3.28,0,63.87,6.2,1,"D",.,"A","0","D","05","29","D",.,"A",.,"A",.,"A","2","D"
